price,bed,bath,acre_lot,zip_code,house_size,year,month
269000.0,3.0,1.0,0.11,8618.0,1252.0,2018,8
319000.0,2.0,3.0,0.1,8816.0,1466.0,2018,8
850000.0,4.0,3.0,0.86,8550.0,2560.0,2018,8
299900.0,3.0,2.0,0.23,8628.0,1532.0,2018,8
600000.0,3.0,3.0,0.08,8831.0,2364.0,2018,8
685000.0,3.0,3.0,0.18,8550.0,2782.0,2018,8
599999.0,3.0,3.0,0.48,8551.0,1848.0,2018,8
269900.0,2.0,2.0,0.02,8844.0,1268.0,2018,8
170000.0,3.0,1.0,0.11,8638.0,1091.0,2018,8
319000.0,2.0,3.0,0.1,8816.0,1466.0,2018,8
850000.0,4.0,3.0,0.86,8550.0,2560.0,2018,8
600000.0,3.0,3.0,0.08,8831.0,2364.0,2018,8
685000.0,3.0,3.0,0.18,8550.0,2782.0,2018,8
269900.0,2.0,2.0,0.02,8844.0,1268.0,2018,8
999000.0,5.0,4.0,1.31,8527.0,4059.0,2018,8
269000.0,3.0,1.0,0.11,8618.0,1252.0,2018,8
305888.0,2.0,2.0,0.14,8757.0,1121.0,2018,8
650000.0,4.0,3.0,1.01,8022.0,2302.0,2018,8
650000.0,4.0,3.0,1.01,8022.0,2302.0,2018,8
479900.0,4.0,3.0,0.36,8638.0,2215.0,2018,8
170000.0,3.0,1.0,0.11,8638.0,1091.0,2018,8
479900.0,4.0,3.0,0.36,8638.0,2215.0,2018,8
170000.0,3.0,1.0,0.11,8638.0,1091.0,2018,8
269000.0,3.0,1.0,0.11,8618.0,1252.0,2018,8
850000.0,4.0,3.0,0.86,8550.0,2560.0,2018,8
299900.0,3.0,2.0,0.23,8628.0,1532.0,2018,8
600000.0,3.0,3.0,0.08,8831.0,2364.0,2018,8
685000.0,3.0,3.0,0.18,8550.0,2782.0,2018,8
275000.0,3.0,1.0,0.17,8721.0,1050.0,2018,8
305888.0,2.0,2.0,0.14,8757.0,1121.0,2018,8
305888.0,2.0,2.0,0.14,8757.0,1121.0,2018,8
310000.0,3.0,2.0,0.04,7731.0,1200.0,2018,8
1199900.0,4.0,5.0,0.37,7712.0,3762.0,2018,8
549900.0,3.0,2.0,0.33,7753.0,1677.0,2018,8
799000.0,4.0,2.0,0.21,7764.0,2106.0,2018,8
999000.0,5.0,4.0,1.31,8527.0,4059.0,2018,8
749000.0,3.0,3.0,0.38,7755.0,1324.0,2018,8
310000.0,3.0,2.0,0.04,7731.0,1200.0,2018,8
389000.0,2.0,3.0,0.02,7712.0,1602.0,2018,8
415000.0,2.0,2.0,0.12,7728.0,1409.0,2018,8
305888.0,2.0,2.0,0.14,8757.0,1121.0,2018,8
419900.0,2.0,2.0,0.18,8816.0,1268.0,2018,8
480000.0,4.0,2.0,0.18,8863.0,1780.0,2018,8
1450000.0,5.0,5.0,1.43,7067.0,5552.0,2018,8
549999.0,5.0,4.0,0.18,7052.0,2037.0,2018,8
319000.0,2.0,3.0,0.1,8816.0,1466.0,2018,8
424900.0,4.0,2.0,0.24,7008.0,1773.0,2018,8
600000.0,3.0,3.0,0.08,8831.0,2364.0,2018,8
685000.0,3.0,3.0,0.18,8550.0,2782.0,2018,8
689000.0,4.0,3.0,0.43,8854.0,2890.0,2018,8
289900.0,3.0,2.0,0.06,8861.0,1186.0,2018,8
625000.0,3.0,2.0,0.19,7016.0,1998.0,2018,8
249900.0,2.0,2.0,0.02,8901.0,1181.0,2018,8
600000.0,3.0,3.0,0.08,8831.0,2364.0,2018,8
474900.0,5.0,2.0,0.17,7008.0,2208.0,2018,8
480000.0,4.0,2.0,0.18,8863.0,1780.0,2018,8
1450000.0,5.0,5.0,1.43,7067.0,5552.0,2018,8
850000.0,4.0,3.0,0.86,8550.0,2560.0,2018,8
319000.0,2.0,3.0,0.1,8816.0,1466.0,2018,8
424900.0,4.0,2.0,0.24,7008.0,1773.0,2018,8
600000.0,3.0,3.0,0.08,8831.0,2364.0,2018,8
685000.0,3.0,3.0,0.18,8550.0,2782.0,2018,8
289900.0,3.0,2.0,0.06,8861.0,1186.0,2018,8
249900.0,2.0,2.0,0.02,8901.0,1181.0,2018,8
419900.0,2.0,2.0,0.18,8816.0,1268.0,2018,8
689000.0,4.0,3.0,0.43,8854.0,2890.0,2018,8
269900.0,2.0,2.0,0.02,8844.0,1268.0,2018,8
319000.0,2.0,3.0,0.1,8816.0,1466.0,2018,8
269900.0,2.0,2.0,0.02,8844.0,1268.0,2018,8
480000.0,4.0,2.0,0.18,8863.0,1780.0,2018,8
269900.0,2.0,2.0,0.02,8844.0,1268.0,2018,8
689000.0,4.0,3.0,0.43,8854.0,2890.0,2018,8
269900.0,2.0,2.0,0.02,8844.0,1268.0,2018,8
689000.0,4.0,3.0,0.43,8854.0,2890.0,2018,8
269900.0,2.0,2.0,0.02,8844.0,1268.0,2018,8
599999.0,3.0,3.0,0.48,8551.0,1848.0,2018,8
269900.0,2.0,2.0,0.02,8844.0,1268.0,2018,8
424900.0,4.0,2.0,0.24,7008.0,1773.0,2018,8
319000.0,2.0,3.0,0.1,8816.0,1466.0,2018,8
289900.0,3.0,2.0,0.06,8861.0,1186.0,2018,8
419900.0,2.0,2.0,0.18,8816.0,1268.0,2018,8
549900.0,4.0,3.0,0.16,7758.0,2276.0,2018,8
310000.0,6.0,4.0,0.06,7050.0,1998.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
310000.0,6.0,4.0,0.06,7050.0,1998.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
310000.0,6.0,4.0,0.06,7050.0,1998.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
375000.0,3.0,3.0,0.17,8830.0,990.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
375000.0,3.0,3.0,0.17,8830.0,990.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
460000.0,3.0,2.0,0.22,7718.0,1556.0,2018,9
425000.0,2.0,3.0,0.02,7732.0,1773.0,2018,9
569000.0,2.0,3.0,0.04,7732.0,1728.0,2018,9
460000.0,3.0,2.0,0.22,7718.0,1556.0,2018,9
425000.0,2.0,3.0,0.02,7732.0,1773.0,2018,9
569000.0,2.0,3.0,0.04,7732.0,1728.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
569000.0,2.0,3.0,0.04,7732.0,1728.0,2018,9
569000.0,2.0,3.0,0.04,7732.0,1728.0,2018,9
425000.0,2.0,3.0,0.02,7732.0,1773.0,2018,9
440000.0,4.0,3.0,0.14,7840.0,3656.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
440000.0,4.0,3.0,0.14,7840.0,3656.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
310000.0,6.0,4.0,0.06,7050.0,1998.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
310000.0,6.0,4.0,0.06,7050.0,1998.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
339999.0,2.0,1.0,0.06,7095.0,896.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
310000.0,6.0,4.0,0.06,7050.0,1998.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
255000.0,4.0,2.0,0.2,8070.0,1564.0,2018,9
540000.0,4.0,4.0,2.72,8098.0,3341.0,2018,9
310000.0,6.0,4.0,0.06,7050.0,1998.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
339999.0,2.0,1.0,0.06,7095.0,896.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
269900.0,4.0,2.0,0.26,8081.0,1591.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
149900.0,4.0,1.0,0.28,8016.0,1176.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
475000.0,5.0,3.0,0.21,7801.0,2845.0,2018,9
399900.0,3.0,3.0,0.92,8020.0,2280.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
255000.0,4.0,2.0,0.2,8070.0,1564.0,2018,9
540000.0,4.0,4.0,2.72,8098.0,3341.0,2018,9
147500.0,3.0,2.0,0.06,8401.0,1344.0,2018,9
525000.0,2.0,2.0,0.15,8731.0,2144.0,2018,9
359900.0,3.0,3.0,0.18,8205.0,1650.0,2018,9
149900.0,4.0,1.0,0.28,8016.0,1176.0,2018,9
149900.0,4.0,1.0,0.28,8016.0,1176.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
300000.0,4.0,2.0,0.33,8012.0,1624.0,2018,9
399900.0,3.0,3.0,0.92,8020.0,2280.0,2018,9
279000.0,3.0,3.0,0.18,8109.0,1792.0,2018,9
540000.0,4.0,4.0,2.72,8098.0,3341.0,2018,9
225000.0,3.0,1.0,0.24,8086.0,1008.0,2018,9
749000.0,4.0,3.0,0.25,8033.0,1900.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
399900.0,3.0,3.0,0.92,8020.0,2280.0,2018,9
540000.0,4.0,4.0,2.72,8098.0,3341.0,2018,9
445000.0,4.0,3.0,0.5,8094.0,3246.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
225000.0,3.0,1.0,0.24,8086.0,1008.0,2018,9
255000.0,4.0,2.0,0.2,8070.0,1564.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
540000.0,4.0,4.0,2.72,8098.0,3341.0,2018,9
269900.0,4.0,2.0,0.26,8081.0,1591.0,2018,9
300000.0,4.0,2.0,0.33,8012.0,1624.0,2018,9
399900.0,3.0,3.0,0.92,8020.0,2280.0,2018,9
365000.0,3.0,3.0,0.35,8081.0,1819.0,2018,9
445000.0,4.0,3.0,0.5,8094.0,3246.0,2018,9
365000.0,3.0,3.0,0.35,8081.0,1819.0,2018,9
225000.0,3.0,1.0,0.24,8086.0,1008.0,2018,9
269900.0,4.0,2.0,0.26,8081.0,1591.0,2018,9
300000.0,4.0,2.0,0.33,8012.0,1624.0,2018,9
399900.0,3.0,3.0,0.92,8020.0,2280.0,2018,9
445000.0,4.0,3.0,0.5,8094.0,3246.0,2018,9
365000.0,3.0,3.0,0.35,8081.0,1819.0,2018,9
445000.0,4.0,3.0,0.5,8094.0,3246.0,2018,9
540000.0,4.0,4.0,2.72,8098.0,3341.0,2018,9
279000.0,3.0,3.0,0.18,8109.0,1792.0,2018,9
300000.0,4.0,2.0,0.33,8012.0,1624.0,2018,9
749000.0,4.0,3.0,0.25,8033.0,1900.0,2018,9
399900.0,3.0,3.0,0.92,8020.0,2280.0,2018,9
279000.0,3.0,3.0,0.18,8109.0,1792.0,2018,9
365000.0,3.0,3.0,0.35,8081.0,1819.0,2018,9
540000.0,4.0,4.0,2.72,8098.0,3341.0,2018,9
445000.0,4.0,3.0,0.5,8094.0,3246.0,2018,9
225000.0,3.0,1.0,0.24,8086.0,1008.0,2018,9
239900.0,3.0,1.0,5.29,8310.0,1056.0,2018,9
359900.0,3.0,3.0,0.18,8205.0,1650.0,2018,9
147500.0,3.0,2.0,0.06,8401.0,1344.0,2018,9
359900.0,3.0,3.0,0.18,8205.0,1650.0,2018,9
215000.0,3.0,1.0,0.07,8401.0,1064.0,2018,9
525000.0,2.0,2.0,0.15,8731.0,2144.0,2018,9
359900.0,3.0,3.0,0.18,8205.0,1650.0,2018,9
359900.0,3.0,3.0,0.18,8205.0,1650.0,2018,9
239900.0,3.0,1.0,5.29,8310.0,1056.0,2018,9
239900.0,3.0,1.0,5.29,8310.0,1056.0,2018,9
147500.0,3.0,2.0,0.06,8401.0,1344.0,2018,9
215000.0,3.0,1.0,0.07,8401.0,1064.0,2018,9
239900.0,3.0,1.0,5.29,8310.0,1056.0,2018,9
445000.0,4.0,3.0,0.5,8094.0,3246.0,2018,9
239900.0,3.0,1.0,5.29,8310.0,1056.0,2018,9
239900.0,3.0,1.0,5.29,8310.0,1056.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
399900.0,3.0,3.0,0.92,8020.0,2280.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
499900.0,4.0,3.0,0.19,8016.0,2442.0,2018,9
147500.0,3.0,2.0,0.06,8401.0,1344.0,2018,9
149900.0,4.0,1.0,0.28,8016.0,1176.0,2018,9
215000.0,3.0,1.0,0.07,8401.0,1064.0,2018,9
899000.0,6.0,6.0,19.16,8001.0,4526.0,2018,9
269900.0,4.0,2.0,0.26,8081.0,1591.0,2018,9
239900.0,3.0,1.0,5.29,8310.0,1056.0,2018,9
239900.0,3.0,1.0,5.29,8310.0,1056.0,2018,9
240000.0,4.0,2.0,0.07,8618.0,1592.0,2018,9
240000.0,4.0,2.0,0.07,8618.0,1592.0,2018,9
240000.0,4.0,2.0,0.07,8618.0,1592.0,2018,9
149900.0,4.0,1.0,0.28,8016.0,1176.0,2018,9
240000.0,4.0,2.0,0.07,8618.0,1592.0,2018,9
149900.0,4.0,1.0,0.28,8016.0,1176.0,2018,9
325000.0,3.0,2.0,0.09,8740.0,1200.0,2018,9
525000.0,2.0,2.0,0.15,8731.0,2144.0,2018,9
525000.0,2.0,2.0,0.15,8731.0,2144.0,2018,9
469000.0,2.0,1.0,0.12,8734.0,749.0,2018,9
325000.0,3.0,2.0,0.09,8740.0,1200.0,2018,9
325000.0,3.0,2.0,0.09,8740.0,1200.0,2018,9
375000.0,3.0,3.0,0.17,8830.0,990.0,2018,9
2295000.0,5.0,4.0,0.48,7078.0,4183.0,2018,9
339999.0,2.0,1.0,0.06,7095.0,896.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
375000.0,3.0,3.0,0.17,8830.0,990.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
375000.0,3.0,3.0,0.17,8830.0,990.0,2018,9
470000.0,3.0,2.0,0.11,8879.0,1936.0,2018,9
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
849000.0,2.0,3.0,0.19,8831.0,2599.0,2018,10
795000.0,3.0,3.0,0.5,8820.0,2316.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
365000.0,3.0,2.0,0.7,7438.0,1562.0,2018,10
425000.0,3.0,2.0,0.67,7866.0,2274.0,2018,10
350000.0,3.0,3.0,0.26,7418.0,1624.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
365000.0,3.0,2.0,0.7,7438.0,1562.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
350000.0,3.0,3.0,0.26,7418.0,1624.0,2018,10
365000.0,3.0,2.0,0.7,7438.0,1562.0,2018,10
425000.0,3.0,2.0,0.67,7866.0,2274.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
849000.0,3.0,2.0,0.56,7755.0,1324.0,2018,10
340000.0,2.0,2.0,0.16,8755.0,1730.0,2018,10
849000.0,3.0,2.0,0.56,7755.0,1324.0,2018,10
849000.0,3.0,2.0,0.56,7755.0,1324.0,2018,10
544900.0,3.0,3.0,0.09,8879.0,1750.0,2018,10
849000.0,3.0,2.0,0.56,7755.0,1324.0,2018,10
849000.0,3.0,2.0,0.56,7755.0,1324.0,2018,10
350000.0,3.0,3.0,0.26,7418.0,1624.0,2018,10
425000.0,3.0,2.0,0.67,7866.0,2274.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
365000.0,3.0,2.0,0.7,7438.0,1562.0,2018,10
425000.0,3.0,2.0,0.67,7866.0,2274.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
365000.0,3.0,2.0,0.7,7438.0,1562.0,2018,10
425000.0,3.0,2.0,0.67,7866.0,2274.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
365000.0,3.0,2.0,0.7,7438.0,1562.0,2018,10
425000.0,3.0,2.0,0.67,7866.0,2274.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
549900.0,3.0,4.0,0.02,8902.0,2240.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
795000.0,3.0,3.0,0.5,8820.0,2316.0,2018,10
385000.0,3.0,3.0,0.09,7003.0,1232.0,2018,10
449900.0,3.0,3.0,0.05,8873.0,2379.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
425000.0,3.0,2.0,0.67,7866.0,2274.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
180000.0,3.0,3.0,0.14,8005.0,1664.0,2018,10
2250000.0,5.0,4.0,0.12,8008.0,2900.0,2018,10
1295000.0,3.0,2.0,0.96,8008.0,2150.0,2018,10
549900.0,3.0,4.0,0.02,8902.0,2240.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
795000.0,3.0,3.0,0.5,8820.0,2316.0,2018,10
449900.0,3.0,3.0,0.05,8873.0,2379.0,2018,10
179500.0,2.0,1.0,0.2,8048.0,827.0,2018,10
325900.0,3.0,2.0,0.34,8619.0,1172.0,2018,10
359000.0,4.0,2.0,0.62,8628.0,1869.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
299000.0,3.0,3.0,0.06,8009.0,1633.0,2018,10
362000.0,3.0,3.0,0.11,8619.0,2232.0,2018,10
399000.0,4.0,3.0,0.57,8505.0,1992.0,2018,10
789000.0,3.0,3.0,0.21,8055.0,3114.0,2018,10
295000.0,3.0,2.0,0.15,8046.0,1800.0,2018,10
335000.0,3.0,2.0,0.09,8610.0,1526.0,2018,10
569700.0,5.0,2.0,0.26,8057.0,2326.0,2018,10
665000.0,5.0,4.0,0.24,8055.0,2678.0,2018,10
309900.0,3.0,2.0,0.34,8021.0,1742.0,2018,10
449900.0,3.0,3.0,0.05,8873.0,2379.0,2018,10
310000.0,3.0,3.0,0.29,8021.0,1682.0,2018,10
325900.0,3.0,2.0,0.34,8619.0,1172.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
362000.0,3.0,3.0,0.11,8619.0,2232.0,2018,10
335000.0,3.0,2.0,0.09,8610.0,1526.0,2018,10
449900.0,3.0,3.0,0.05,8873.0,2379.0,2018,10
425000.0,3.0,2.0,0.67,7866.0,2274.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
425000.0,3.0,2.0,0.52,7869.0,1461.0,2018,10
299000.0,3.0,3.0,0.06,8009.0,1633.0,2018,10
190000.0,3.0,2.0,0.09,8016.0,1406.0,2018,10
310000.0,3.0,3.0,0.29,8021.0,1682.0,2018,10
309900.0,3.0,2.0,0.34,8021.0,1742.0,2018,10
210000.0,3.0,2.0,0.17,8027.0,1464.0,2018,10
229900.0,3.0,2.0,0.18,8021.0,1200.0,2018,10
180000.0,3.0,3.0,0.14,8005.0,1664.0,2018,10
2250000.0,5.0,4.0,0.12,8008.0,2900.0,2018,10
179500.0,2.0,1.0,0.2,8048.0,827.0,2018,10
680000.0,4.0,3.0,1.0,8527.0,3018.0,2018,10
1295000.0,3.0,2.0,0.96,8008.0,2150.0,2018,10
229000.0,2.0,2.0,0.14,8088.0,1077.0,2018,10
419900.0,4.0,3.0,0.17,8205.0,2347.0,2018,10
340000.0,2.0,2.0,0.16,8755.0,1730.0,2018,10
399000.0,4.0,3.0,0.57,8505.0,1992.0,2018,10
789000.0,3.0,3.0,0.21,8055.0,3114.0,2018,10
665000.0,5.0,4.0,0.24,8055.0,2678.0,2018,10
530000.0,3.0,2.0,0.11,8203.0,1428.0,2018,10
149999.0,4.0,2.0,0.03,8030.0,1436.0,2018,10
210000.0,3.0,2.0,0.17,8027.0,1464.0,2018,10
315000.0,3.0,2.0,0.22,8080.0,1485.0,2018,10
450000.0,4.0,3.0,0.17,8106.0,2200.0,2018,10
179500.0,2.0,1.0,0.2,8048.0,827.0,2018,10
569700.0,5.0,2.0,0.26,8057.0,2326.0,2018,10
975000.0,5.0,5.0,0.26,8033.0,3403.0,2018,10
1350000.0,4.0,5.0,0.2,8033.0,4578.0,2018,10
295000.0,3.0,2.0,0.15,8046.0,1800.0,2018,10
179500.0,2.0,1.0,0.2,8048.0,827.0,2018,10
179500.0,2.0,1.0,0.2,8048.0,827.0,2018,10
229000.0,2.0,2.0,0.14,8088.0,1077.0,2018,10
399000.0,4.0,3.0,0.57,8505.0,1992.0,2018,10
210000.0,3.0,2.0,0.17,8027.0,1464.0,2018,10
315000.0,3.0,2.0,0.22,8080.0,1485.0,2018,10
569700.0,5.0,2.0,0.26,8057.0,2326.0,2018,10
179500.0,2.0,1.0,0.2,8048.0,827.0,2018,10
229000.0,2.0,2.0,0.14,8088.0,1077.0,2018,10
789000.0,3.0,3.0,0.21,8055.0,3114.0,2018,10
210000.0,3.0,2.0,0.17,8027.0,1464.0,2018,10
315000.0,3.0,2.0,0.22,8080.0,1485.0,2018,10
250000.0,4.0,2.0,0.11,8081.0,2040.0,2018,10
789000.0,3.0,3.0,0.21,8055.0,3114.0,2018,10
250000.0,4.0,2.0,0.11,8081.0,2040.0,2018,10
379900.0,4.0,3.0,0.31,8077.0,2271.0,2018,10
229000.0,2.0,2.0,0.14,8088.0,1077.0,2018,10
339000.0,4.0,2.0,0.73,8087.0,1344.0,2018,10
315000.0,3.0,2.0,0.22,8080.0,1485.0,2018,10
210000.0,3.0,2.0,0.17,8027.0,1464.0,2018,10
315000.0,3.0,2.0,0.22,8080.0,1485.0,2018,10
250000.0,4.0,2.0,0.11,8081.0,2040.0,2018,10
179500.0,2.0,1.0,0.2,8048.0,827.0,2018,10
379900.0,4.0,3.0,0.31,8077.0,2271.0,2018,10
229000.0,2.0,2.0,0.14,8088.0,1077.0,2018,10
789000.0,3.0,3.0,0.21,8055.0,3114.0,2018,10
569700.0,5.0,2.0,0.26,8057.0,2326.0,2018,10
665000.0,5.0,4.0,0.24,8055.0,2678.0,2018,10
310000.0,3.0,3.0,0.29,8021.0,1682.0,2018,10
239900.0,3.0,1.0,0.19,8096.0,974.0,2018,10
450000.0,4.0,3.0,0.17,8106.0,2200.0,2018,10
149999.0,4.0,2.0,0.03,8030.0,1436.0,2018,10
299000.0,3.0,3.0,0.06,8009.0,1633.0,2018,10
210000.0,3.0,2.0,0.17,8027.0,1464.0,2018,10
315000.0,3.0,2.0,0.22,8080.0,1485.0,2018,10
450000.0,4.0,3.0,0.17,8106.0,2200.0,2018,10
975000.0,5.0,5.0,0.26,8033.0,3403.0,2018,10
250000.0,4.0,2.0,0.11,8081.0,2040.0,2018,10
309900.0,3.0,2.0,0.34,8021.0,1742.0,2018,10
310000.0,3.0,3.0,0.29,8021.0,1682.0,2018,10
299000.0,3.0,3.0,0.06,8009.0,1633.0,2018,10
530000.0,3.0,2.0,0.11,8203.0,1428.0,2018,10
299000.0,3.0,2.0,0.15,8225.0,1364.0,2018,10
339000.0,4.0,2.0,0.73,8087.0,1344.0,2018,10
299000.0,3.0,2.0,0.15,8225.0,1364.0,2018,10
1295000.0,3.0,2.0,0.96,8008.0,2150.0,2018,10
339000.0,4.0,2.0,0.73,8087.0,1344.0,2018,10
299000.0,3.0,2.0,0.15,8225.0,1364.0,2018,10
419900.0,4.0,3.0,0.17,8205.0,2347.0,2018,10
530000.0,3.0,2.0,0.11,8203.0,1428.0,2018,10
180000.0,3.0,3.0,0.14,8005.0,1664.0,2018,10
339000.0,4.0,2.0,0.73,8087.0,1344.0,2018,10
299000.0,3.0,2.0,0.15,8225.0,1364.0,2018,10
419900.0,4.0,3.0,0.17,8205.0,2347.0,2018,10
340000.0,2.0,2.0,0.16,8755.0,1730.0,2018,10
825000.0,5.0,4.0,1.03,8204.0,4400.0,2018,10
419900.0,4.0,3.0,0.17,8205.0,2347.0,2018,10
825000.0,5.0,4.0,1.03,8204.0,4400.0,2018,10
825000.0,5.0,4.0,1.03,8204.0,4400.0,2018,10
299000.0,3.0,2.0,0.15,8225.0,1364.0,2018,10
299000.0,3.0,2.0,0.15,8225.0,1364.0,2018,10
210000.0,3.0,2.0,0.17,8027.0,1464.0,2018,10
680000.0,4.0,3.0,1.0,8527.0,3018.0,2018,10
399000.0,4.0,3.0,0.57,8505.0,1992.0,2018,10
190000.0,3.0,2.0,0.09,8016.0,1406.0,2018,10
680000.0,4.0,3.0,1.0,8527.0,3018.0,2018,10
325900.0,3.0,2.0,0.34,8619.0,1172.0,2018,10
849000.0,2.0,3.0,0.19,8831.0,2599.0,2018,10
362000.0,3.0,3.0,0.11,8619.0,2232.0,2018,10
335000.0,3.0,2.0,0.09,8610.0,1526.0,2018,10
325900.0,3.0,2.0,0.34,8619.0,1172.0,2018,10
359000.0,4.0,2.0,0.62,8628.0,1869.0,2018,10
362000.0,3.0,3.0,0.11,8619.0,2232.0,2018,10
449900.0,3.0,3.0,0.05,8873.0,2379.0,2018,10
549900.0,3.0,4.0,0.02,8902.0,2240.0,2018,10
325900.0,3.0,2.0,0.34,8619.0,1172.0,2018,10
849000.0,2.0,3.0,0.19,8831.0,2599.0,2018,10
359000.0,4.0,2.0,0.62,8628.0,1869.0,2018,10
362000.0,3.0,3.0,0.11,8619.0,2232.0,2018,10
335000.0,3.0,2.0,0.09,8610.0,1526.0,2018,10
325900.0,3.0,2.0,0.34,8619.0,1172.0,2018,10
849000.0,2.0,3.0,0.19,8831.0,2599.0,2018,10
362000.0,3.0,3.0,0.11,8619.0,2232.0,2018,10
335000.0,3.0,2.0,0.09,8610.0,1526.0,2018,10
680000.0,4.0,3.0,1.0,8527.0,3018.0,2018,10
335000.0,3.0,2.0,0.09,8610.0,1526.0,2018,10
359000.0,4.0,2.0,0.62,8628.0,1869.0,2018,10
335000.0,3.0,2.0,0.09,8610.0,1526.0,2018,10
179500.0,2.0,1.0,0.2,8048.0,827.0,2018,10
325900.0,3.0,2.0,0.34,8619.0,1172.0,2018,10
229000.0,2.0,2.0,0.14,8088.0,1077.0,2018,10
362000.0,3.0,3.0,0.11,8619.0,2232.0,2018,10
399000.0,4.0,3.0,0.57,8505.0,1992.0,2018,10
